1.00;12.39842000000000;0.000482842739399710;0.0000316144634806180000;0.99951715726060000;0.32098323573771
янв.50;8.26561333333330;0.000173932584862740;0.0000069624987624063000;0.99982606741513700;0.10641094676867
2.00;6.19921000000000;0.000129126639317240;0.0000302588216145650000;0.99987087336068300;0.61390012608357
фев.50;4.95936800000000;0.000087288857551935;0.0000135716858577910000;0.99991271114244800;0.34437328769908
3.00;4.13280666666670;0.000061521236699590;0.0000069172776212965000;0.99993847876330000;0.21077424530764
мар.50;3.54240571428570;0.000045368674562412;0.0000038755507534619000;0.99995463132543800;0.13788970808855
4.00;3.09960500000000;0.000034730103258541;0.0000023337648577574000;0.99996526989674200;0.094990178166147
апр.50;2.75520444444440;0.000027397993527102;0.0000014864746185413000;0.99997260200647300;0.068143398793898
5.00;2.47968400000000;0.000022147161606605;0.0000009905279783192500;0.99997785283839300;0.050517529074391
май.50;2.25425818181820;0.000018264782931371;0.0000006848660806296800;0.99998173521706900;0.038475459557254
6.00;2.06640333333330;0.000015316465900231;0.0000004883437412638100;0.99998468353410000;0.029975060321612
июн.50;1.90744923076920;0.000013026307527315;0.0000003573904652535100;0.99998697369247300;0.023804796505594
7.00;1.77120285714290;0.000011212743589107;0.0000002674467893133000;0.99998878725641100;0.019218766404258
июл.50;1.65312266666670;0.000009752599230227;0.0000002040469553459000;0.99999024740077000;0.015740553460109
8.00;1.54980250000000;0.000008559778037734;0.0000001583202830322300;0.99999144022196200;0.013054216499689
авг.50;1.45863764705880;0.000007572962865016;0.0000001246829256641400;0.99999242703713500;0.010947197174368
9.00;1.37760222222220;0.000006747384040669;0.0000000994818535680070;0.99999325261595900;0.0092699038352105
сен.50;1.30509684210530;0.000006049741900985;0.0000000803384467038690;0.99999395025809900;0.0079214277101494
10.00;1.23984200000000;0.000005454932870163;0.0000000655656140361730;0.99999454506713000;0.0068227530986967
окт.50;1.18080190476190;0.00000494373103748460;0.000000054022131979979000;0.99999505626896300;0.0059187748123275
11.00;1.12712909090910;0.00000450115395522700;0.000000044900452995602000;0.99999549884604500;0.0051684697272279
ноя.50;1.07812347826090;0.00000411546871497350;0.000000037613672433293000;0.99999588453128500;0.0045401745124619
12.00;1.03320166666670;0.00000377731553394890;0.000000031739190228159000;0.99999622268446600;0.0040103223680808
дек.50;0.99187360000000;0.00000347921439642520;0.000000026966230450953000;0.99999652078560400;0.0035609558100701
13.00;0.95372461538462;0.00000321505744544050;0.000000023047807338207000;0.99999678494255500;0.0031762298542003
13.50;0.91840148148148;0.00000297989883234030;0.000000019813890909527000;0.99999702010116800;0.0028458287402853
14.00;0.88560142857143;0.00000276963526065720;0.000000017123966111279000;0.99999723036473900;0.0025601833095379
14.50;0.85506344827586;0.00000258086788489060;0.000000014870747234877000;0.99999741913211500;0.0023117640163923
15.00;0.82656133333333;0.00000241076370800720;0.000000012973106516234000;0.99999758923629200;0.002094847213367
15.50;0.79989806451613;0.00000225695971551440;0.000000011366155756347000;0.99999774304028400;0.0019046192593972
16.00;0.77490125000000;0.00000211741499677210;0.000000009998418093003700;0.99999788258500300;0.001737128918747
16.50;0.75141939393939;0.00000199044179981760;0.000000008828618170417700;0.99999800955820000;0.0015890900139072
17.00;0.72931882352941;0.00000187455368434510;0.000000007823117090002200;0.99999812544631600;0.001457697632854
17.50;0.70848114285714;0.00000176850189196520;0.000000006954905511096500;0.99999823149810800;0.0013406427591746
18.00;0.68880111111111;0.00000167120417773020;0.000000006201878018534300;0.99999832879582200;0.0012359652007397
18.50;0.67018486486486;0.00000158172775007800;0.000000005547116890600900;0.99999841827225000;0.0011422308557438
19.00;0.65254842105263;0.00000149924999232170;0.000000004975904847911900;0.99999850075000800;0.0010580877223874
19.50;0.63581641025641;0.00000142306336815200;0.000000004474420415284100;0.99999857693663200;0.0009820636546689
20.00;0.61992100000000;0.00000135253805732000;0.000000004033370463261800;0.99999864746194300;0.0009133252806261
20.50;0.60480097560976;0.00000128713476912000;0.0000000036449091180115;0.99999871286523100;0.00085115245202932
21.00;0.59040095238095;0.00000122636048839120;0.0000000033019310311731;0.99999877363951200;0.00079482439363912
21.50;0.57667069767442;0.00000116979751106500;0.0000000029980829905917;0.99999883020248900;0.00074364091114584
22.00;0.56356454545455;0.00000111705735902580;0.0000000027282037846843;0.99999888294264100;0.00069703945485029
22.50;0.55104088888889;0.00000106781002227970;0.0000000024873348379225;0.99999893218997800;0.00065439963457859
23.00;0.53906173913043;0.00000102174872141580;0.0000000022728695115207;0.99999897825127900;0.00061554933136758
23.50;0.52759234042553;0.00000097860757873544;0.0000000020803975632496;0.99999902139242100;0.00057983446040235
24.00;0.51660083333333;0.00000093813640921141;0.0000000019076484939264;0.99999906186359100;0.00054703244781193
24.50;0.50605795918367;0.00000090013204051904;0.0000000017526491130273;0.99999909986795900;0.00051694889737096
25.00;0.49593680000000;0.00000086439073443887;0.0000000016127337580257;0.99999913560926600;0.00048917429091929
25.50;0.48621254901961;0.00000083073643620115;0.0000000014862191721120;0.99999916926356400;0.00046349928939536
26.00;0.47686230769231;0.00000079901672701167;0.0000000013718298949719;0.99999920098327300;0.00043978817501778
26.50;0.46786490566038;0.00000076907413477576;0.0000000012682910155489;0.99999923092586500;0.00041787977642311
27.00;0.45920074074074;0.00000074078742429527;0.0000000011741806571758;0.99999925921257600;0.0003975470912583
27.50;0.45085163636364;0.00000071403189656694;0.0000000010885021963749;0.99999928596810300;0.00037865303363465
28.00;0.44280071428571;0.00000068869904601412;0.0000000010103840638946;0.99999931130095400;0.00036107599678552
