29;0.42753172413793;0.00000040425409660243;0.0000000000080709124225144;0.999999595745903;0.000033468597212257
 29.5;0.42028542372881;0.00000039066472844797;0.0000000000074949781312924;0.999999609335272;0.000033244049547968
30;0.41328066666667;0.00000037775005391192;0.0000000000069688531595183;0.999999622249946;0.000033031205190308
 30.5;0.40650557377049;0.00000058021625080343;0.0000000007179155121900500;0.999999419783749;0.000032793099522009
31;0.39994903225806;0.00000056161494772948;0.0000000006709815469072900;0.999999438385052;0.000032561945296664
 31.5;0.39360063492063;0.00000054388979884524;0.0000000006276824619206500;0.999999456110201;0.000032337393971964
32;0.387450625;0.00000052699566375421;0.0000000005879381722726700;0.999999473004336;0.00003217080066871
 32.5;0.38148984615385;0.00000051087701622279;0.0000000005511931270064300;0.999999489122984;0.00003200859011053
33;0.3757096969697;0.00000049548145120592;0.0000000005172419464352900;0.999999504518549;0.000031850549642923
 33.5;0.37010208955224;0.00000048077824847110;0.0000000004858577081664600;0.999999519221752;0.000031704317137567
34;0.36465941176471;0.00000046671628332865;0.0000000004567451742571900;0.999999533283717;0.000031561638828834
 34.5;0.35937449275362;0.00000045326308347848;0.0000000004297556252791400;0.999999546736916;0.000031422349975509
35;0.35424057142857;0.00000044038406048465;0.0000000004047651907330000;0.999999559615940;0.000031292491886612
 35.5;0.34925126760563;0.00000042804567591917;0.0000000003815055631761400;0.999999571954324;0.000031165549039838
36;0.34440055555556;0.00000041621845923609;0.0000000003598377157286000;0.999999583781541;0.000031041392312156
 36.5;0.33968273972603;0.00000040487662736473;0.0000000003396926977569500;0.999999595123373;0.000030925177654198
37;0.33509243243243;0.00000039399281080600;0.0000000003209377500627200;0.999999606007189;0.00003081170308107
 37.5;0.33062453333333;0.00000038354163852812;0.0000000003034477152123800;0.999999616458361;0.000030700525490991
38;0.32627421052632;0.00000037349761399188;0.0000000002871227737484700;0.999999626502386;0.000030591549164224
 38.5;0.32203688311688;0.00000036384818455299;0.0000000002718487537854900;0.999999636151815;0.000030489565207817
39;0.31790820512821;0.00000035456491961895;0.0000000002575677020307400;0.999999645435080;0.000030389481863285
 39.5;0.31388405063291;0.00000034563211916499;0.0000000002442050162763100;0.999999654367881;0.000030291223396104
40;0.3099605;0.00000033703495679786;0.0000000002316906096526600;0.999999662965043;0.000030194718239037
 40.5;0.30613382716049;0.00000020725808461438;0.0000000000017635647082844;0.999999792741915;0.000030104394416729
41;0.30240048780488;0.00000020223358018073;0.0000000000016742986444428;0.999999797766420;0.000030015582529303
 41.5;0.29875710843373;0.00000019738959110400;0.0000000000015887966496462;0.999999802610409;0.000029928225889598
42;0.29520047619048;0.00000019271757271765;0.0000000000015068673687064;0.999999807282427;0.000029842270797916
 42.5;0.29172752941176;0.00000018820948001051;0.0000000000014283310986535;0.999999811790520;0.000029757666350391
43;0.28833534883721;0.00000018385773297137;0.0000000000013530189591605;0.999999816142267;0.000029674364261593
 43.5;0.28502114942529;0.00000017965525957322;0.0000000000012894612700891;0.999999820344740;0.000029596149677213
44;0.28178227272727;0.00000017559523842500;0.0000000000012284267154775;0.999999824404762;0.000029519061022898
 44.5;0.27861617977528;0.00000017167130324665;0.0000000000011697942956711;0.999999828328697;0.000029443059864119
45;0.27552044444444;0.00000016787743946546;0.0000000000011134499688104;0.999999832122560;0.000029368109664831
 45.5;0.27249274725275;0.00000016420796115490;0.0000000000010592861826733;0.999999835792039;0.000029294175672563
46;0.26953086956522;0.00000016065748971848;0.0000000000010072014425887;0.999999839342510;0.000029221224811573
 46.5;0.26663268817204;0.00000015722086865042;0.0000000000009619528996312;0.999999842779131;0.000029151512791264
47;0.26379617021277;0.00000015389334460590;0.0000000000009183916079391;0.999999846106655;0.000029082673726078
 47.5;0.26101936842105;0.00000015067034824576;0.0000000000008764416472676;0.999999849329652;0.000029014680537494
48;0.25830041666667;0.00000014754754697247;0.0000000000008360311941655;0.999999852452453;0.000028947507400944
 48.5;0.2556375257732;0.00000014452092070235;0.0000000000007999542371154;0.999999855479079;0.000028882536534205
49;0.25302897959184;0.00000014158647364416;0.0000000000007651681953985;0.999999858413526;0.000028818308838461
 49.5;0.25047313131313;0.00000013874050024167;0.0000000000007316173125392;0.999999861259500;0.000028754802709114
50;0.2479684;0.00000013597947928588;0.0000000000006992487211786;0.999999864020521;0.000028691997500826
 50.5;0.24551326732673;0.00000013330005781726;0.0000000000006725652784276;0.999999866699942;0.000028632203891123
51;0.2431062745098;0.00000013069905677902;0.0000000000006467886965297;0.999999869300943;0.000028573026886529
 51.5;0.24074601941748;0.00000012817344553341;0.0000000000006218814961024;0.999999871826554;0.000028514449745733
52;0.23843115384615;0.00000012572033844296;0.0000000000005978080607992;0.999999874279662;0.000028456456442933
 52.5;0.23616038095238;0.00000012333698662441;0.0000000000005745345287129;0.999999876663013;0.00002839903162948
53;0.23393245283019;0.00000012102077024467;0.0000000000005520286910390;0.999999878979230;0.000028342160597917
 53.5;0.2317461682243;0.00000011876919131839;0.0000000000005302598974556;0.999999881230809;0.000028285829248238
54;0.22960037037037;0.00000011657986697010;0.0000000000005091989677146;0.999999883420133;0.000028230024056215
 54.5;0.22749394495413;0.00000011445052312721;0.0000000000004888181089873;0.999999885549477;0.000028174732043656
55;0.22542581818182;0.00000011237898861235;0.0000000000004690908385399;0.999999887621011;0.000028119940750443
 55.5;0.22339495495495;0.00000011036318960673;0.0000000000004499919113536;0.999999889636810;0.000028065638208255
56;0.22140035714286;0.00000010840114445787;0.0000000000004314972523312;0.999999891598855;0.00002801181291584
 56.5;0.2194410619469;0.00000010649095880763;0.0000000000004135838927635;0.999999893509041;0.000027958453815739
57;0.21751614035088;0.00000010463082101798;0.0000000000003962299107535;0.999999895369179;0.000027905550272379
 57.5;0.21562469565217;0.00000010281899787408;0.0000000000003794143753200;0.999999897181002;0.000027853092051416
58;0.21376586206897;0.00000010105383454717;0.0000000000003654897254455;0.999999898946165;0.000027802463950174
 58.5;0.2119388034188;0.00000009933373890611;0.0000000000003521325183629;0.999999900666261;0.000027752326248778
59;0.21014271186441;0.00000009765718946458;0.0000000000003391736815676;0.999999902342811;0.000027702580654999
 59.5;0.20837680672269;0.00000009602272864373;0.0000000000003265988729908;0.999999903977271;0.000027653218978964
60;0.20664033333333;0.00000009442901337926;0.0000000000003148247675327;0.999999905570987;0.00002760449506052
